"state_id","district_id","subdistrict_id","uid","suid","Area_Name","state_name","district_name","subdistrict_name","total_pop","pop_others","pop_SC","pop_ST","pop_literate","pop_muslim","pop_hindu","pop_male","pop_female","pop_otherrel","village_area_hectares","power_use_all_sum","power_use_all_win","power_use_all","total_pop_mf","male_ratio","female_ratio","otherrel_ratio","hindu_ratio","muslim_ratio","sd_male_ratio","sd_female_ratio","sd_otherrel_ratio","sd_hindu_ratio","sd_muslim_ratio","st_ratio","sc_ratio","others_ratio","lit_ratio","sd_st_ratio","sd_sc_ratio","sd_others_ratio","sd_lit_ratio","subdist_ratio","ID","avg_masked_rad_2012","avg_masked_rad_2013","avg_masked_rad_2014","avg_masked_rad_2015","avg_masked_rad_2016","avg_masked_rad_2017","avg_masked_rad_2018","avg_masked_rad_2019","avg_masked_rad_2020","avg_masked_rad_2021"
"08","100","00468",810000468,"rajasthan-hanumangarh-hanumangarh","Sub-District - Hanumangarh","rajasthan","hanumangarh","hanumangarh",273661,176121,96721,819,149690,22085,199945,143968,129693,51630,118610.03,2,2,0,46782728,0.526081538838198,0.473918461161802,0.188664077088076,0.7306302322947,0.0807020364611691,0.00307737505174987,0.00277224107153392,0.00110361242721887,0.00427390638698966,0.000472075933665091,0.00299275380854415,0.353433627736506,0.64357361845495,0.546990619781408,1.75064609314788e-05,0.00206745104731815,0.00376465861503416,0.00319968514875832,0.00584961612328379,1580,0.370803224078799,0.409160706094301,0.371384874403958,0.386906699945197,0.358418295775923,0.475207732169245,0.509777493596399,0.534451330030501,0.572610809445864,0.713679076094914
"08","100","00469",810000469,"rajasthan-hanumangarh-pilibanga","Sub-District - Pilibanga","rajasthan","hanumangarh","pilibanga",178427,113827,63560,1040,101758,3921,140381,93966,84461,34125,94961.75,2,2,0,46782728,0.526635542827039,0.473364457172961,0.191254686790676,0.78676993952709,0.0219753736822342,0.00200856179229223,0.00180538851860028,0.000729435872144951,0.00300070145546023,8.38129832873363e-05,0.0058287142640968,0.356224114063455,0.637947171672449,0.570306063544195,2.22304265796556e-05,0.00135862107057972,0.00243309881373314,0.00217511898835827,0.00381395031089252,1581,0.293688495653688,0.328173903551396,0.288166913700908,0.306891804162507,0.3214960441541,0.403512297315259,0.404359182967235,0.389403845081579,0.39968844405464,0.42854084759657
"08","100","00470",810000470,"rajasthan-hanumangarh-rawatsar","Sub-District - Rawatsar","rajasthan","hanumangarh","rawatsar",169991,118999,50537,455,91811,10749,156406,88786,81205,2836,183512.72,2,2,0,46782728,0.522298239318552,0.477701760681448,0.0166832361713267,0.920084004447294,0.063232759381379,0.00189783716759741,0.00173579018307782,6.06206632499071e-05,0.00334324240347848,0.000229764283946845,0.00267661229123895,0.297292209587566,0.700031178121195,0.540093299057009,9.72581162859934e-06,0.00108024910390005,0.00254365243514658,0.00196249778336996,0.00363362735067523,1582,0.118266141915936,0.122859509661612,0.108761214724286,0.121745994272794,0.0908863184666642,0.127958968658505,0.140570361515147,0.135505293216847,0.152271824823226,0.168981088801835
"08","100","00471",810000471,"rajasthan-hanumangarh-nohar","Sub-District - Nohar","rajasthan","hanumangarh","nohar",264752,193997,69553,1202,151323,23200,238086,138984,125768,3466,238611.39,4,5,0,46782728,0.524959207107028,0.475040792892972,0.0130914969480873,0.899279325557503,0.0876291774944099,0.0029708400074489,0.00268834258660589,7.4087171658737e-05,0.00508918590638836,0.000495909516007703,0.00454009790294313,0.262710007856409,0.732749894240648,0.571565087327008,2.56932430276405e-05,0.00148672390374499,0.00414676544728217,0.00323459119357041,0.0056591825940548,1583,0.114053130400671,0.140987119548743,0.111588382172013,0.112233967137205,0.0840083556294473,0.121843638042485,0.143164610331944,0.121046118001091,0.132051614687949,0.14373756095446
"08","100","00472",810000472,"rajasthan-hanumangarh-bhadra","Sub-District - Bhadra","rajasthan","hanumangarh","bhadra",249656,191255,56654,1747,148505,20694,228349,130768,118888,613,169406.08,2,3,0,46782728,0.523792738808601,0.476207261191399,0.00245537860095491,0.914654564681001,0.082890056718044,0.00279521963746962,0.0025412797646174,1.31031264358932e-05,0.00488105353753633,0.000442342738114802,0.00699762873714231,0.226928253276508,0.766074117986349,0.594838497772936,3.73428415717869e-05,0.00121100248792674,0.0040881540725885,0.00317435528770362,0.00533649940208703,1584,0.131488392850765,0.149716502425143,0.119456115516512,0.111698390637813,0.0895971244141764,0.127210451969556,0.146145557786238,0.123252161764036,0.146988141727048,0.153947365753957
"08","101","00473",810100473,"rajasthan-bikaner-bikaner","Sub-District - Bikaner","rajasthan","bikaner","bikaner",256830,189489,66446,895,128104,36432,212049,134928,121902,8350,338551.91,6,8,1,46782728,0.525359187010863,0.474640812989137,0.0325117782190554,0.825639528092513,0.141852587314566,0.00288414134378825,0.00260570525087806,0.000178484674942427,0.00453263435172058,0.000778748943413475,0.00348479538994666,0.258715882101001,0.737799322509053,0.49878908227232,1.91309921046075e-05,0.00142031050433827,0.00405040509822343,0.00273827554476943,0.00548984659466631,1585,0.70150483106121,0.742426992226271,0.709285363323348,0.749102094956284,0.762960536856637,0.831762424253337,0.878811847279295,0.924126730037035,0.980866837224869,1.04896395401848
"08","101","00474",810100474,"rajasthan-bikaner-poogal","Sub-District - Poogal","rajasthan","bikaner","poogal",67163,48716,18236,211,27688,15967,50402,35567,31596,794,258089.94,1,1,0,46782728,0.529562407873383,0.470437592126617,0.0118219853192978,0.750442952220717,0.237735062459985,0.00076025921361405,0.000675377459818076,1.69720756771602e-05,0.00107736342352673,0.000341301174228232,0.00314161070827688,0.271518544436669,0.725339844855054,0.412250792847252,4.51021154644937e-06,0.000389801979910192,0.00104132448197548,0.000591842356862986,0.00143563667343213,1586,0.0259607133567923,0.0355593641934509,0.0298303080325274,0.0275506581497267,0.0179601468960823,0.0209800567788862,0.0188342232218779,0.0277503503997317,0.0259524569867729,0.0292012199714232
"08","101","00475",810100475,"rajasthan-bikaner-lunkaransar","Sub-District - Lunkaransar","rajasthan","bikaner","lunkaransar",213627,165870,47504,253,107794,12847,197594,111409,102218,3186,486843.15,4,5,0,46782728,0.52151179392118,0.47848820607882,0.0149138451600219,0.924948625407837,0.0601375294321411,0.00238141307193544,0.00218495167703773,6.81020568103681e-05,0.00422365279767353,0.000274609894489265,0.00118430722708272,0.222368895317539,0.776446797455378,0.504589775636975,5.40797877370469e-06,0.00101541748484612,0.00354553928535335,0.00230414096416096,0.00456636474897317,1587,0.059259118379405,0.064762255150161,0.0570626533564373,0.0600991681561224,0.0522878166744527,0.0658404136215979,0.0673638247668208,0.0613184675179403,0.062878759354212,0.0770706217569279
"08","101","00476",810100476,"rajasthan-bikaner-kolayat","Sub-District - Kolayat","rajasthan","bikaner","kolayat",251344,186786,63955,603,114944,20654,229183,133000,118344,1507,628159.92,3,3,0,46782728,0.52915526131517,0.47084473868483,0.00599576675790948,0.911830001909733,0.0821742313323573,0.00284292955297519,0.00252965154148343,3.22127431303279e-05,0.0048988806296204,0.000441487721707892,0.00239910242536126,0.254452065694825,0.743148831879814,0.457317461327901,1.28893723341657e-05,0.00136706435759796,0.0039926273645265,0.00245697514689609,0.00537258109445862,1588,0.0702299512641137,0.0830008185133409,0.0801038923155822,0.0815145498384203,0.0705263980598169,0.0905142838966748,0.100665844998287,0.103940970665805,0.104593577694765,0.115304640740003
"08","101","00477",810100477,"rajasthan-bikaner-nokha","Sub-District - Nokha","rajasthan","bikaner","nokha",374177,285201,88695,281,173571,6887,363030,196229,177948,4260,381069.48,3,3,0,46782728,0.524428278595424,0.475571721404576,0.0113849862498229,0.97020928597963,0.0184057277705471,0.00419447536278774,0.00380371148941977,9.10592473358971e-05,0.00775991515501191,0.0001472124498597,0.00075098148737095,0.237040224278884,0.762208794233745,0.46387404891268,6.00649025854157e-06,0.00189589200527169,0.00609628835667728,0.00371015131909366,0.00799818685220751,1589,0.157927770631893,0.172745318297934,0.177867850488628,0.196689044373015,0.170432094017262,0.222074178915185,0.240211116842721,0.227894981956906,0.223465525661075,0.260988155183029
