ec98_state_id,ec98_district_id,ec98_town_id,shrid
"23","13","14","11-33-803696"
"23","13","15","11-33-803694"
"23","14","01","11-33-639447"
"23","14","02","11-33-803718"
"23","14","03","11-33-803724"
"23","14","04","11-33-803720"
"23","14","05","11-33-803715"
"23","14","06","11-33-803721"
"23","14","07","11-33-803717"
"23","14","08","11-33-803799"
"23","15","01","11-33-803734"
"23","15","02","11-33-803739"
"23","15","03","11-33-803733"
"23","15","04","11-33-803738"
"23","15","05","11-33-803735"
"23","15","06","11-33-803726"
"23","15","07","11-33-803736"
"23","15","08","11-33-803727"
"23","15","09","11-33-803737"
"23","15","10","11-33-803731"
"23","15","11","11-33-803728"
"23","15","12","11-33-803730"
"23","15","13","11-33-803729"
"23","15","14","11-33-803732"
"23","15","15","11-33-640126"
"23","16","01","11-33-803754"
"23","16","02","11-33-803756"
"23","16","03","11-33-641066"
"23","16","04","11-33-803758"
"23","16","05","11-33-640713"
"23","16","06","11-33-803743"
"23","16","09","11-33-803755"
"23","16","11","11-33-803744"
"23","16","12","11-33-803741"
"23","16","13","11-33-640712"
"23","16","14","11-33-803752"
"23","16","15","11-33-803753"
"23","16","16","11-33-803749"
"23","17","01","11-33-803808"
"23","17","02","11-33-803812"
"23","17","03","11-33-803811"
"23","17","04","11-33-803806"
"23","17","05","11-33-803805"
"23","17","06","11-33-803810"
"23","17","07","11-33-803813"
"23","17","08","11-33-803803"
"23","18","01","11-33-803801"
"23","18","03","11-33-803797"
"23","18","04","11-33-803794"
"23","18","05","11-33-803798"
"23","18","06","11-33-803796"
"23","18","07","11-33-641317"
"23","18","08","11-33-641313"
"23","18","09","11-33-803789"
"23","18","10","11-33-641210"
"23","18","11","11-33-641767"
"23","18","12","11-33-641370"
"23","18","13","11-33-641311"
"23","18","15","11-33-641369"
"23","18","16","11-33-803802"
"23","18","17","11-33-641314"
"23","18","18","11-33-641315"
"23","19","01","11-33-803814"
"23","19","02","11-33-803829"
"23","19","03","11-33-803825"
"23","19","04","11-33-803818"
"23","19","05","11-33-803815"
"23","19","06","11-33-803817"
"23","19","10","11-33-803830"
"23","19","12","11-33-803835"
"23","19","13","11-33-803822"
"23","19","14","11-33-803824"
"23","19","15","11-33-803833"
"23","19","16","11-33-803831"
"23","19","17","11-33-803826"
"23","19","18","11-33-803821"
"23","19","19","11-33-642480"
"23","19","22","11-33-642476"
"23","19","25","11-33-642478"
"23","19","29","11-33-803820"
"23","20","01","11-33-803849"
"23","20","02","11-33-803846"
"23","20","03","11-33-803860"
"23","20","04","11-33-803863"
"23","20","08","11-33-803859"
"23","20","12","11-33-803858"
"23","20","15","11-33-803864"
"23","20","16","11-33-803867"
"23","20","17","11-33-803875"
"23","20","18","11-33-803843"
"23","20","19","11-33-803839"
"23","20","20","11-33-803841"
"23","20","21","11-33-803855"
"23","20","22","11-33-642993"
"23","20","23","11-33-803879"
"23","20","24","11-33-803866"
"23","21","01","11-33-803939"
"23","21","02","11-33-803917"
"23","21","03","11-33-803886"
"23","21","04","11-33-803927"
"23","21","05","11-33-803907"
"23","22","01","11-33-803440"
"23","22","02","11-33-803427"
"23","22","04","11-33-803431"
"23","23","01","11-33-803670"
"23","23","02","11-33-803672"
"23","23","03","11-33-803671"
"23","23","04","11-33-803674"
"23","23","07","11-33-803667"
"23","23","09","11-33-803668"
"23","23","10","11-33-803678"
"23","24","01","11-33-803328"
"23","24","02","11-33-803323"
"23","24","03","11-33-803323"
"23","24","04","11-33-803323"
"23","24","05","11-33-803323"
"23","24","06","11-33-803338"
"23","24","07","11-33-803968"
"23","24","08","11-33-629175"
"23","24","10","11-33-803332"
"23","24","11","11-33-803337"
"23","24","12","11-33-803329"
"23","24","13","11-33-803334"
"23","24","14","11-33-803335"
"23","24","15","11-33-629173"
"23","24","16","11-33-628772"
"23","24","18","11-33-803336"
"23","24","22","11-33-803326"
"23","24","23","11-33-803325"
"23","24","24","11-33-803333"
"23","24","26","11-33-803330"
"23","24","28","11-33-628979"
"23","24","29","11-33-803316"
"23","24","30","11-33-803680"
"23","24","31","11-33-803483"
"23","24","32","11-33-803321"
"23","24","33","11-33-803315"
"23","24","34","11-33-803319"
"23","24","35","11-33-803322"
"23","24","42","11-33-629121"
"23","25","01","11-33-803482"
"23","25","02","11-33-803484"
"23","25","03","11-33-803497"
"23","25","04","11-33-803493"
"23","25","05","11-33-803487"
"23","25","06","11-33-803494"
"23","25","07","11-33-803481"
"23","25","10","11-33-803482"
"23","26","01","11-33-803686"
"23","26","02","11-33-803687"
"23","26","03","11-33-803689"
"23","26","04","11-33-803685"
"23","26","05","11-33-803684"
"23","26","06","11-33-803688"
"23","26","07","11-33-803679"
"23","27","01","11-33-803607"
"23","27","02","11-33-803606"
"23","27","03","11-33-803613"
"23","27","04","11-33-803604"
"23","27","05","11-33-803602"
"23","28","01","11-33-803645"
"23","28","02","11-33-803639"
"23","29","02","11-33-803784"
"23","29","04","11-33-803767"
"23","29","05","11-33-803769"
"23","29","06","11-33-803760"
"23","29","07","11-33-803777"
"23","29","08","11-33-803779"
"24","01","04","11-16-271866"
"24","01","06","11-16-801520"
"24","01","09","11-16-801525"
"24","01","10","11-16-801521"
"24","01","11","11-16-272002"
"24","02","01","11-16-801534"
"24","02","02","11-16-801533"
"24","02","03","11-16-801535"
"24","03","01","11-16-801527"
"24","03","03","11-16-801530"
"25","09","01","11-09-800670"
"25","09","02","11-09-800669"
"25","09","03","11-09-800665"
"25","09","04","11-09-800677"
"25","09","05","11-09-800672"
"25","09","06","11-09-800667"
"25","09","07","11-09-800662"
"25","09","08","11-09-800666"
"25","09","09","11-09-800663"
"25","09","10","11-09-800664"
"25","09","11","11-09-800668"
"25","09","12","11-09-800661"
"25","09","13","11-09-800673"
"25","09","14","11-09-800676"
"25","09","15","11-09-800675"
"25","09","16","11-09-800674"
"25","09","17","11-09-800671"
"25","09","18","11-09-800660"
"25","09","20","11-09-112564"
"25","10","01","11-09-800687"
"25","10","02","11-09-800681"
"25","10","03","11-09-800684"
"25","10","04","11-09-800689"
"25","10","05","11-09-800683"
"25","10","06","11-09-800682"
"25","10","07","11-09-800688"
"25","10","08","11-09-800686"
"25","10","09","11-09-800685"
"25","10","10","11-09-800678"
"25","10","11","11-09-115652"
"25","11","01","11-09-800693"
"25","11","02","11-09-800694"
"25","11","03","11-09-800690"
"25","11","04","11-09-800697"
"25","11","05","11-09-800695"
"25","11","06","11-09-800696"
"25","11","07","11-09-800691"
"25","11","08","11-09-800692"
"25","12","01","11-09-800634"
"25","12","02","11-09-800629"
"25","12","03","11-09-800631"
"25","12","04","11-09-800637"
"25","12","05","11-09-800635"
"25","12","06","11-09-800633"
"25","12","07","11-09-800638"
"25","12","08","11-09-800639"
"25","12","09","11-09-800630"
"25","12","10","11-09-800632"
"25","12","11","11-09-800636"
"25","14","01","11-09-800644"
"25","14","02","11-09-800646"
"25","14","03","11-09-800658"
"25","14","04","11-09-800654"
"25","14","05","11-09-800651"
"25","14","06","11-09-800647"
"25","14","07","11-09-800649"
"25","14","08","11-09-800657"
"25","14","09","11-09-800641"
"25","14","10","11-09-800642"
"25","14","11","11-09-800643"
"25","14","12","11-09-800656"
"25","14","13","11-09-800659"
"25","14","14","11-09-800652"
"25","14","16","11-09-800655"
"25","14","17","11-09-800645"
"25","14","18","11-09-800653"
"25","14","19","11-09-800648"
"25","14","20","11-09-800640"
"25","15","01","11-09-800711"
"25","15","02","11-09-800708"
"25","15","03","11-09-800712"
"25","15","04","11-09-800706"
"25","15","05","11-09-800719"
"25","15","06","11-09-800715"
"25","15","07","11-09-800709"
"25","15","08","11-09-800713"
"25","15","09","11-09-800716"
"25","15","10","11-09-800714"
"25","15","11","11-09-800710"
"25","15","12","11-09-800707"
"25","15","13","11-09-800718"
"25","15","15","11-09-800717"
"25","16","01","11-09-800738"
"25","16","02","11-09-800735"
"25","16","03","11-09-800731"
"25","16","04","11-09-800739"
"25","16","05","11-09-800734"
"25","16","06","11-09-800737"
"25","16","07","11-09-800733"
"25","16","09","11-09-800733"
"25","16","10","11-09-800730"
"25","16","11","11-09-800732"
"25","16","12","11-09-800729"
"25","16","15","11-09-800728"
"25","16","16","11-09-800736"
"25","16","21","11-09-119677"
"25","17","01","11-09-800755"
"25","17","02","11-09-800748"
"25","17","03","11-09-800751"
"25","17","04","11-09-800753"
"25","17","05","11-09-800749"
"25","17","06","11-09-800761"
"25","17","07","11-09-800757"
"25","17","08","11-09-800750"
"25","17","09","11-09-800756"
"25","17","10","11-09-800754"
"25","17","11","11-09-800762"
"25","17","12","11-09-800758"
"25","17","13","11-09-800760"
"25","17","14","11-09-800759"
"25","17","15","11-09-800752"
"25","17","16","11-09-800746"
"25","18","01","11-09-800768"
"25","18","02","11-09-800765"
"25","18","03","11-09-800766"
"25","18","04","11-09-800767"
"25","18","05","11-09-800769"
"25","18","06","11-09-800763"
"25","18","07","11-09-800770"
"25","18","08","11-09-800764"
"25","18","09","11-09-800771"
"25","18","11","11-09-800772"
"25","18","12","11-09-800774"
"25","18","13","11-09-800773"
"25","19","01","11-09-800789"
"25","19","02","11-09-800793"
"25","19","03","11-09-800786"
"25","19","04","11-09-800788"
"25","19","05","11-09-800787"
"25","19","06","11-09-800794"
"25","19","07","11-09-800791"
"25","19","08","11-09-800797"
"25","19","09","11-09-800784"
"25","19","10","11-09-800792"
"25","19","11","11-09-800799"
"25","19","12","11-09-800785"
"25","19","13","11-09-800796"
"25","19","14","11-09-800790"
"25","19","15","11-09-800798"
"25","19","16","11-09-800795"
"25","19","17","11-09-800800"
"25","20","01","11-09-800806"
"25","20","02","11-09-800804"
"25","20","03","11-09-800814"
"25","20","04","11-09-124698"
"25","20","05","11-09-800801"
"25","20","06","11-09-800808"
"25","20","07","11-09-800812"
"25","20","08","11-09-800809"
"25","20","09","11-09-800810"
"25","20","10","11-09-800807"
"25","20","11","11-09-800813"
"25","20","12","11-09-800811"
"25","20","13","11-09-800805"
"25","20","14","11-09-800802"
"25","21","01","11-09-800816"
"25","21","02","11-09-800818"
"25","21","03","11-09-800817"
"25","21","04","11-09-800819"
"25","21","05","11-09-800820"
"25","21","06","11-09-800815"
"25","21","07","11-09-800816"
"25","21","08","11-09-125502"
"25","21","09","11-09-125503"
"25","22","01","11-09-801259"
"25","22","02","11-09-801271"
"25","22","03","11-09-801266"
"25","22","04","11-09-801276"
"25","22","05","11-09-801268"
"25","22","06","11-09-801262"
"25","22","07","11-09-801273"
"25","22","08","11-09-801260"
"25","22","09","11-09-801265"
"25","22","10","11-09-801269"
"25","22","11","11-09-801263"
"25","22","12","11-09-801272"
"25","22","13","11-09-801264"
"25","22","14","11-09-801274"
"25","22","15","11-09-801258"
"25","22","16","11-09-801261"
"25","22","17","11-09-801267"
"25","22","18","11-09-801275"
"25","22","19","11-09-801270"
"25","23","01","11-09-800827"
"25","23","02","11-09-800826"
"25","23","03","11-09-800823"
"25","23","04","11-09-800822"
"25","23","05","11-09-800825"
"25","23","06","11-09-800828"
"25","23","07","11-09-800829"
"25","23","08","11-09-800821"
"25","23","09","11-09-800824"
"25","24","01","11-09-800849"
"25","24","02","11-09-800831"
"25","24","03","11-09-800840"
"25","24","04","11-09-800836"
"25","24","05","11-09-800844"
"25","24","06","11-09-800850"
"25","24","07","11-09-800834"
"25","24","08","11-09-800830"
"25","24","09","11-09-800846"
"25","24","10","11-09-800832"
"25","24","11","11-09-800833"
"25","24","12","11-09-800842"
"25","24","13","11-09-800848"
"25","24","14","11-09-800845"
"25","24","15","11-09-800835"
"25","24","16","11-09-800839"
"25","24","17","11-09-800841"
"25","24","18","11-09-800837"
"25","24","19","11-09-800847"
"25","24","20","11-09-800843"
"25","24","21","11-09-800851"
"25","24","22","11-09-800852"
"25","24","23","11-09-800838"
"25","25","01","11-09-800863"
"25","25","02","11-09-800853"
"25","25","03","11-09-800866"
"25","25","04","11-09-800862"
"25","25","05","11-09-800856"
"25","25","06","11-09-800865"
"25","25","07","11-09-800854"
"25","25","08","11-09-800873"
"25","25","09","11-09-800860"
"25","25","10","11-09-800872"
"25","25","11","11-09-800859"
"25","25","12","11-09-800871"
"25","25","13","11-09-800869"
"25","25","15","11-09-800870"
"25","25","16","11-09-800861"
"25","25","17","11-09-800857"
"25","25","18","11-09-800858"
"25","25","19","11-09-800864"
"25","25","20","11-09-800868"
"25","26","01","11-09-800878"
"25","26","02","11-09-800880"
"25","26","04","11-09-800874"
"25","26","05","11-09-800876"
"25","26","06","11-09-800881"
"25","26","07","11-09-800875"
"25","26","08","11-09-800877"
"25","26","09","11-09-800882"
"25","27","01","11-09-800893"
"25","27","02","11-09-800892"
"25","27","03","11-09-800891"
"25","27","04","11-09-800886"
"25","27","05","11-09-800885"
"25","27","06","11-09-800883"
"25","27","07","11-09-800884"
"25","27","08","11-09-800888"
"25","27","09","11-09-800889"
"25","27","10","11-09-800887"
"25","27","11","11-09-800890"
"25","28","01","11-09-800899"
"25","28","02","11-09-800903"
"25","28","03","11-09-800897"
"25","28","04","11-09-800901"
"25","28","05","11-09-800900"
"25","28","06","11-09-800896"
"25","28","07","11-09-800898"
"25","28","08","11-09-800902"
"25","28","09","11-09-800895"
"25","28","10","11-09-800894"
"25","29","01","11-09-800911"
"25","29","02","11-09-800908"
"25","29","03","11-09-800906"
"25","29","04","11-09-800909"
"25","29","05","11-09-800905"
"25","29","06","11-09-800904"
"25","29","07","11-09-800912"
"25","29","08","11-09-800913"
"25","29","09","11-09-800914"
"25","29","10","11-09-800907"
"25","29","11","11-09-800910"
"25","30","01","11-09-800926"
"25","30","02","11-09-800921"
"25","30","03","11-09-800918"
"25","30","04","11-09-800919"
"25","30","05","11-09-800925"
"25","30","06","11-09-800924"
"25","30","07","11-09-800922"
"25","30","08","11-09-800923"
"25","30","09","11-09-800917"
"25","30","10","11-09-800916"
"25","30","11","11-09-800920"
"25","30","12","11-09-800927"
"25","30","13","11-09-800915"
"25","31","01","11-09-800934"
"25","31","02","11-09-800929"
"25","31","03","11-09-800945"
"25","31","04","11-09-800944"
"25","31","06","11-09-800941"
"25","31","07","11-09-800928"
"25","31","08","11-09-800935"
"25","31","09","11-09-800933"
"25","31","10","11-09-800943"
"25","31","11","11-09-800937"
"25","31","12","11-09-800939"
"25","31","13","11-09-800938"
"25","31","14","11-09-800942"
"25","31","15","11-09-800936"
"25","31","16","11-09-800932"
"25","31","17","11-09-800931"
"25","31","18","11-09-800940"
"25","32","01","11-09-800954"
"25","32","02","11-09-800953"
"25","32","03","11-09-800948"
"25","32","04","11-09-800950"
"25","32","05","11-09-800951"
"25","32","06","11-09-800947"
"25","32","07","11-09-800946"
"25","32","08","11-09-800955"
"25","32","09","11-09-800952"
"25","33","01","11-09-800956"
"25","33","02","11-09-800961"
"25","33","03","11-09-800958"
"25","33","04","11-09-800960"
"25","33","05","11-09-800957"
"25","33","06","11-09-800963"
"25","33","07","11-09-800959"
"25","33","08","11-09-800964"
"25","33","09","11-09-800962"
"25","34","01","11-09-800968"
"25","34","02","11-09-800966"
"25","34","03","11-09-800971"
"25","34","04","11-09-800965"
"25","34","05","11-09-800967"
"25","34","06","11-09-800969"
"25","35","01","11-09-800984"
"25","35","02","11-09-800983"
"25","35","03","11-09-800982"
"25","35","04","11-09-800981"
"25","35","05","11-09-800980"
"25","35","06","11-09-800985"
"25","36","01","11-09-800998"
"25","36","02","11-09-800999"
"25","36","03","11-09-800994"
"25","36","04","11-09-801000"
"25","36","05","11-09-800997"
"25","36","06","11-09-800996"
"25","36","07","11-09-801001"
"25","37","01","11-09-801004"
"25","37","02","11-09-801005"
"25","37","03","11-09-150573"
"25","37","04","11-09-801002"
"25","37","05","11-09-801007"
"25","37","06","11-09-150571"
"25","37","07","11-09-801006"
"25","37","09","11-09-801003"
"25","38","01","11-09-801011"
"25","38","02","11-09-801013"
"25","38","03","11-09-801012"
"25","38","04","11-09-801016"
"25","38","05","11-09-801015"
"25","38","06","11-09-801010"
"25","38","07","11-09-801017"
"25","38","08","11-09-801014"
"25","38","09","11-09-801008"
"25","38","10","11-09-801009"
"25","39","01","11-09-801033"
"25","39","02","11-09-801029"
"25","39","03","11-09-801028"
"25","39","04","11-09-801020"
"25","39","05","11-09-801023"
"25","39","06","11-09-801022"
"25","39","07","11-09-801021"
"25","39","08","11-09-801030"
"25","39","09","11-09-801027"
"25","39","10","11-09-801025"
"25","39","11","11-09-801019"
"25","39","12","11-09-801026"
"25","39","13","11-09-801018"
"25","39","14","11-09-801024"
"25","39","16","11-09-801031"
"25","40","01","11-09-801035"
"25","40","02","11-09-801037"
"25","40","03","11-09-801036"
"25","40","04","11-09-801034"
"25","41","01","11-09-801041"
"25","41","02","11-09-801039"
"25","41","03","11-09-801038"
"25","41","04","11-09-801044"
"25","41","05","11-09-801042"
"25","41","06","11-09-801043"
"25","41","07","11-09-801040"
"25","42","01","11-09-801056"
"25","42","02","11-09-801053"
"25","42","03","11-09-801051"
"25","42","04","11-09-801055"
"25","42","05","11-09-801050"
"25","42","07","11-09-801054"
"25","42","08","11-09-801052"
"25","43","01","11-09-801063"
"25","43","02","11-09-801062"
"25","43","03","11-09-801064"
"25","43","04","11-09-801065"
"25","43","05","11-09-801061"
"25","43","06","11-09-801066"
"25","44","01","11-09-801070"
"25","44","02","11-09-801071"
"25","44","03","11-09-801073"
"25","44","04","11-09-801069"
"25","44","05","11-09-801068"
"25","44","06","11-09-801074"
"25","44","07","11-09-801072"
"25","45","01","11-09-801086"
"25","45","02","11-09-801091"
"25","45","03","11-09-801089"
"25","45","04","11-09-801084"
"25","45","05","11-09-801092"
"25","45","06","11-09-801082"
"25","45","08","11-09-801085"
"25","45","10","11-09-801090"
"25","45","11","11-09-801087"
"25","46","01","11-09-801125"
"25","46","02","11-09-801126"
"25","46","03","11-09-801123"
"25","46","04","11-09-801124"
"25","47","01","11-09-801136"
"25","47","02","11-09-801134"
"25","47","03","11-09-801135"
"25","47","04","11-09-801133"
"25","47","05","11-09-801138"
"25","47","06","11-09-801137"
"25","48","02","11-09-801101"
"25","48","03","11-09-801095"
"25","48","04","11-09-801093"
"25","48","05","11-09-801103"
"25","48","06","11-09-801094"
"25","48","07","01-09-44608000"
"25","48","08","11-09-801098"
"25","48","09","11-09-801102"
"25","48","10","11-09-801100"
"25","48","11","11-09-801099"
"25","48","12","11-09-801097"
"25","49","01","11-09-801106"
"25","49","02","11-09-801111"
"25","49","03","11-09-801108"
"25","49","04","11-09-801110"
"25","49","05","11-09-801109"
"25","49","06","11-09-801107"
"25","49","07","11-09-801105"
"25","50","01","11-09-801118"
"25","50","02","11-09-801121"
"25","50","03","11-09-801122"
"25","50","04","11-09-801120"
"25","50","05","11-09-801117"
"25","50","06","11-09-801119"
"25","51","01","11-09-801143"
"25","51","02","11-09-801139"
"25","51","03","11-09-801140"
"25","51","04","11-09-801141"
"25","52","01","11-09-801155"
"25","52","02","11-09-801156"
"25","52","03","11-09-801157"
"25","52","04","11-09-801152"
"25","52","05","11-09-801153"
"25","52","06","11-09-801154"
"25","53","01","11-09-801147"
"25","53","02","11-09-801145"
"25","54","01","11-09-801163"
"25","54","02","11-09-801165"
"25","54","04","11-09-801160"
"25","54","05","11-09-801162"
"25","54","06","11-09-801158"
"25","54","07","11-09-801161"
"25","55","01","11-09-801178"
"25","55","02","11-09-801182"
"25","55","03","11-09-801175"
"25","55","04","11-09-801177"
"25","55","05","11-09-801173"
"25","55","06","11-09-801181"
"25","55","07","11-09-801179"
"25","55","08","11-09-801174"
"25","55","09","11-09-801176"
"25","55","10","11-09-801180"
"25","56","01","11-09-801199"
"25","56","02","11-09-801196"
"25","56","03","11-09-801195"
"25","56","04","11-09-801197"
"25","56","05","11-09-197679"
"25","56","06","11-09-801198"
"25","56","07","11-09-197190"
"25","56","08","11-09-801200"
"25","56","09","11-09-801201"
"25","57","01","11-09-801183"
"25","57","02","11-09-801189"
"25","57","03","11-09-801187"
"25","57","04","11-09-801185"
"25","57","05","11-09-801186"
"25","57","06","11-09-801193"
"25","57","07","11-09-801184"
"25","57","08","11-09-801194"
"25","57","09","11-09-801188"
"25","57","10","11-09-801190"
"25","57","11","11-09-801192"
"25","57","12","11-09-801191"
"25","57","13","11-09-194087"
"25","58","01","11-09-801216"
"25","58","02","11-09-801215"
"25","58","03","11-09-801218"
"25","58","04","11-09-801214"
"25","58","05","11-09-801217"
"25","58","06","11-09-801213"
"25","58","07","11-09-801211"
"25","59","01","11-09-801206"
"25","59","02","11-09-801208"
"25","59","03","11-09-801202"
"25","59","04","11-09-801205"
"25","59","05","11-09-801207"
"25","59","06","11-09-801204"
"25","59","07","11-09-801210"
"25","59","08","11-09-801209"
"25","59","09","11-09-801203"
"25","60","01","11-09-801223"
"25","60","03","11-09-801222"
"25","60","04","11-09-801221"
"25","60","05","11-09-801224"
"25","60","06","11-09-801219"
"25","60","07","11-09-801220"
"25","60","08","11-09-801226"
"25","61","01","11-09-801232"
"25","61","02","11-09-209752"
"25","61","03","11-09-209756"
"25","61","04","11-09-801235"
"25","61","07","11-09-209757"
"25","61","08","11-09-801236"
"25","61","09","11-09-209758"
"25","61","10","11-09-801233"
"25","62","01","11-09-801247"
"25","62","02","11-09-801246"
"25","62","03","11-09-801245"
"25","62","04","11-09-801244"
"25","63","01","11-09-801251"
"25","63","02","11-09-801250"
"25","63","03","11-09-801253"
"25","63","04","11-09-801248"
"25","63","05","11-09-801252"
"25","63","06","11-09-801254"
"25","63","07","11-09-801249"
"25","63","08","11-09-801257"
"25","64","01","11-09-801239"
"25","64","02","11-09-801240"
"25","64","03","11-09-801243"
"25","64","04","11-09-801241"
"25","64","05","11-09-801242"
"25","64","06","11-09-801238"
"25","64","07","11-09-801237"
"25","65","01","11-09-801170"
"25","65","02","11-09-801169"
"25","65","03","11-09-801166"
"25","65","04","11-09-801171"
"25","65","05","11-09-801167"
"25","65","06","11-09-801168"
"25","65","07","11-09-801172"
"25","66","01","11-09-801047"
"25","66","02","11-09-801046"
"25","66","03","11-09-801049"
"25","66","04","11-09-801045"
"25","66","05","11-09-801048"
"25","67","01","11-09-801116"
"25","67","03","11-09-801112"
"25","67","04","11-09-801115"
"25","67","05","11-09-801113"
"25","69","01","11-09-801075"
"25","69","02","11-09-801079"
"25","69","03","11-09-801080"
"25","69","04","11-09-801078"
"25","69","05","11-09-801077"
"25","69","06","11-09-801081"
"25","69","07","11-09-801076"
"25","70","01","11-09-800702"
"25","70","02","11-09-800699"
"25","70","03","11-09-800698"
"25","70","04","11-09-800700"
"25","70","05","11-09-800704"
"25","70","06","11-09-800703"
"25","70","07","11-09-800679"
"25","70","08","11-09-800701"
"25","70","09","11-09-800705"
"25","70","10","11-09-800680"
"25","71","01","11-09-800740"
"25","71","03","11-09-800741"
"25","71","04","11-09-800742"
"25","71","05","11-09-800744"
"25","71","06","11-09-800745"
"25","71","07","11-09-800747"
"25","71","08","11-09-120227"
"25","71","09","11-09-800743"
"25","72","01","11-09-800778"
"25","72","02","11-09-800780"
"25","72","03","11-09-800779"
"25","72","04","11-09-800781"
"25","72","05","11-09-800782"
"25","72","06","11-09-800783"
"25","72","07","11-09-800777"
"25","72","08","11-09-800775"
"25","72","09","11-09-800776"
"25","73","02","11-09-801058"
"25","73","03","11-09-801060"
"25","74","02","11-09-801229"
"25","74","03","11-09-801227"
"25","74","04","11-09-801230"
"25","75","01","11-09-801127"
"25","75","02","11-09-801128"
"25","76","01","11-09-801129"
"25","76","02","11-09-801131"
"25","76","03","11-09-801130"
"25","76","04","11-09-801132"
"25","77","01","11-09-801151"
"25","77","02","11-09-801149"
"25","77","03","11-09-182984"
"25","77","04","11-09-801150"
"25","77","05","11-09-801148"
"25","80","01","11-09-800725"
"25","80","02","11-09-800726"
"25","80","03","11-09-800724"
"25","80","04","11-09-800723"
"25","80","05","11-09-800720"
"25","80","06","11-09-800722"
"25","80","07","11-09-800727"
"25","80","08","11-09-800721"
"25","81","01","11-09-800975"
"25","81","02","11-09-800973"
"25","81","03","11-09-800978"
"25","81","04","11-09-800972"
"25","81","05","11-09-800976"
"25","81","06","11-09-800974"
"25","81","07","11-09-800977"
"25","81","08","11-09-800979"
"25","82","01","11-09-800987"
"25","82","02","11-09-800989"
"25","82","03","11-09-800992"
"25","82","04","11-09-800988"
"25","82","05","11-09-800986"
"25","82","06","11-09-800991"
"25","82","07","11-09-800990"
"26","01","01","11-19-801648"
"26","01","02","11-19-801643"
"26","01","03","11-19-801646"
"26","01","04","11-19-801643"
"26","01","05","11-19-801645"
"26","01","06","11-19-801647"
"26","01","08","11-19-308212"
"26","01","09","11-19-308211"
"26","02","01","11-19-801642"
"26","02","03","11-19-307402"
"26","02","04","11-19-307507"
"26","02","06","11-19-307593"
"26","02","07","11-19-801639"
"26","02","09","11-19-307206"
"26","02","10","11-19-307150"
"26","02","11","11-19-307256"
"26","02","12","11-19-307255"
"26","02","13","11-19-307254"
"26","03","01","11-19-306564"
"26","03","02","11-19-306489"
"26","03","03","11-19-801634"
"26","03","05","11-19-801635"
"26","03","06","11-19-801637"
"26","03","07","11-19-801636"
"26","03","09","11-19-306662"
"26","04","01","11-19-801654"
"26","04","02","11-19-801653"
"26","05","01","11-19-801656"
"26","05","02","11-19-332911"
"26","05","04","11-19-801655"
"26","06","01","11-19-313981"
"26","06","03","11-19-801663"
"26","06","05","11-19-801657"
"26","06","06","11-19-313876"
"26","06","08","11-19-801658"
"26","06","09","11-19-801659"
"26","06","10","11-19-801661"
"26","06","12","11-19-801660"
"26","06","13","11-19-314139"
"26","06","14","11-19-313877"
"26","06","15","11-19-313984"
"26","06","16","11-19-313979"
"26","06","17","11-19-313985"
"26","07","02","11-19-801685"
"26","07","03","11-19-801688"
"26","07","04","11-19-322318"
"26","07","08","11-19-321527"
"26","07","09","11-19-801682"
"26","07","10","11-19-322324"
"26","07","11","11-19-801681"
"26","07","12","11-19-322052"
"26","07","13","11-19-801686"
"26","07","14","11-19-801683"
"26","07","15","11-19-801690"
"26","07","16","11-19-801689"
"26","07","17","11-19-321983"
"26","07","18","11-19-801684"
"26","07","19","11-19-321528"
"26","07","20","11-19-321685"
"26","07","21","11-19-321684"
"26","07","24","11-19-322048"
"26","07","27","11-19-322166"
"26","08","01","11-19-801706"
"26","08","02","11-19-801691"
"26","08","03","11-19-801718"
"26","08","05","11-19-343469"
"26","08","06","11-19-801696"
"26","08","07","11-19-801697"
"26","08","11","11-19-322774"
"26","08","12","11-19-801719"
"26","08","16","11-19-801702"
"26","08","17","11-19-801712"
"26","08","18","11-19-801707"
"26","08","19","11-19-801695"
"26","08","22","11-19-801701"
"26","08","24","11-19-801713"
"26","08","25","11-19-323111"
"26","08","26","11-19-801699"
"26","08","27","11-19-801699"
"26","08","28","11-19-322051"
"26","08","30","11-19-801692"
"26","08","33","11-19-801693"
"26","08","34","11-19-801711"
"26","08","35","11-19-323113"
"26","08","36","11-19-801704"
"26","08","37","11-19-325675"
"26","08","38","11-19-801708"
"26","08","42","11-19-801694"
"26","08","43","11-19-801709"
"26","08","44","11-19-801700"
"26","08","45","11-19-801710"
"26","08","46","11-19-801705"
"26","08","48","11-19-323139"
"26","08","49","11-19-333697"
"26","08","50","11-19-801714"
"26","08","52","11-19-323141"
"26","08","53","11-19-801703"
"26","08","54","11-19-801698"
"26","08","55","11-19-322901"
"26","08","56","11-19-322902"
"26","09","01","11-19-801747"
"26","09","02","11-19-333323"
"26","09","05","11-19-801748"
"26","09","06","11-19-801749"
"26","09","07","11-19-333478"
"26","09","08","11-19-801746"
"26","09","10","11-19-801744"
"26","09","11","11-19-333296"
"26","09","15","11-19-801743"
"26","09","17","11-19-801745"
"26","09","20","11-19-333317"
"26","09","21","11-19-333387"
"26","09","23","11-19-333385"
"26","09","25","11-19-333540"
"26","09","26","11-19-333477"
"26","09","28","11-19-801746"
