pc11_state_id,pc11_town_id,shrid
"10","801329","11-10-801329"
"10","801330","11-10-801330"
"10","801331","11-10-801331"
"10","801332","11-10-801332"
"10","801333","11-10-801333"
"10","801334","11-10-801334"
"10","801335","11-10-801335"
"10","801336","11-10-801336"
"10","801337","11-10-801337"
"10","801338","11-10-801338"
"10","801339","11-10-801339"
"10","801340","11-10-801340"
"10","801341","11-10-801341"
"10","801342","11-10-801342"
"10","801343","11-10-801343"
"10","801344","11-10-801344"
"10","801345","11-10-801345"
"10","801346","11-10-801346"
"10","801347","11-10-801347"
"10","801348","11-10-801348"
"10","801349","11-10-801349"
"10","801350","11-10-801350"
"10","801351","11-10-801351"
"10","801352","11-10-801352"
"10","801353","11-10-801353"
"10","801354","11-10-801354"
"10","801355","11-10-801355"
"10","801356","11-10-801356"
"10","801357","11-10-801357"
"10","801358","11-10-801358"
"10","801359","11-10-801359"
"10","801360","11-10-801360"
"10","801361","11-10-801361"
"10","801362","11-10-801362"
"10","801363","11-10-801363"
"10","801364","11-10-801364"
"10","801365","11-10-801365"
"10","801366","11-10-801366"
"10","801367","11-10-801367"
"10","801368","11-10-801368"
"10","801369","11-10-801369"
"10","801370","11-10-801370"
"10","801371","11-10-801371"
"10","801372","11-10-801372"
"10","801373","11-10-801373"
"10","801374","11-10-801374"
"10","801375","11-10-801375"
"10","801376","11-10-801376"
"10","801377","11-10-801377"
"10","801378","11-10-801378"
"10","801379","11-10-801379"
"10","801380","11-10-801380"
"10","801381","11-10-801381"
"10","801382","11-10-801382"
"10","801383","11-10-801383"
"10","801384","11-10-801384"
"10","801385","11-10-801385"
"10","801386","11-10-801386"
"10","801387","11-10-801387"
"10","801388","11-10-801388"
"10","801389","11-10-801389"
"10","801390","11-10-801390"
"10","801391","11-10-801391"
"10","801392","11-10-801392"
"10","801393","11-10-801393"
"10","801394","11-10-801394"
"10","801395","11-10-801395"
"10","801396","11-10-801396"
"10","801397","11-10-801397"
"10","801398","11-10-801398"
"10","801399","11-10-801399"
"10","801400","11-10-801400"
"10","801401","11-10-801401"
"10","801402","11-10-801402"
"10","801403","11-10-801403"
"10","801404","11-10-801404"
"10","801405","11-10-801405"
"10","801406","11-10-801406"
"10","801407","11-10-801407"
"10","801408","11-10-801408"
"10","801409","11-10-801409"
"10","801410","11-10-801410"
"10","801411","11-10-801411"
"10","801412","11-10-801412"
"10","801413","11-10-801413"
"10","801414","11-10-801414"
"10","801415","11-10-801415"
"11","261376","11-11-261376"
"11","801416","11-11-801416"
"11","801417","11-11-801417"
"11","801418","11-11-801418"
"11","801419","11-11-801419"
"11","801420","11-11-801420"
"11","801421","11-11-801421"
"11","801422","11-11-801422"
"11","801423","11-11-801423"
"12","261802","11-12-261802"
"12","801424","11-12-801424"
"12","801425","11-12-801425"
"12","801426","11-12-801426"
"12","801427","11-12-801427"
"12","801428","11-12-801428"
"12","801429","11-12-801429"
"12","801430","11-12-801430"
"12","801431","11-12-801431"
"12","801432","11-12-801432"
"12","801433","11-12-801433"
"12","801434","11-12-801434"
"12","801435","11-12-801435"
"12","801436","11-12-801436"
"12","801437","11-12-801437"
"12","801438","11-12-801438"
"12","801439","11-12-801439"
"12","801440","11-12-801440"
"12","801441","11-12-801441"
"12","801442","11-12-801442"
"12","801443","11-12-801443"
"12","801444","11-12-801444"
"12","801445","11-12-801445"
"12","801446","11-12-801446"
"12","801447","11-12-801447"
"12","801448","11-12-801448"
"12","801449","11-12-801449"
"13","267135","11-13-267135"
"13","267382","11-13-267382"
"13","267667","11-13-267667"
"13","267668","11-13-267668"
"13","267722","11-13-267722"
"13","267723","11-13-267723"
"13","268273","11-13-268273"
"13","801450","11-13-801450"
"13","801451","11-13-801451"
"13","801452","11-13-801452"
"13","801453","11-13-801453"
"13","801454","11-13-801454"
"13","801455","11-13-801455"
"13","801456","11-13-801456"
"13","801457","11-13-801457"
"13","801458","11-13-801458"
"13","801459","11-13-801459"
"13","801460","11-13-801460"
"13","801461","11-13-801461"
"13","801462","11-13-801462"
"13","801463","11-13-801463"
"13","801464","11-13-801464"
"13","801465","11-13-801465"
"13","801466","11-13-801466"
"13","801467","11-13-801467"
"13","801468","11-13-801468"
"14","268681","11-14-268681"
"14","269207","11-14-269207"
"14","269800","11-14-269800"
"14","269801","11-14-269801"
"14","269802","11-14-269802"
"14","270116","11-14-270116"
"14","270117","11-14-270117"
"14","270122","11-14-270122"
"14","270123","11-14-270123"
"14","270124","11-14-270124"
"14","270312","11-14-270312"
"14","270313","11-14-270313"
"14","270314","11-14-270314"
"14","270315","11-14-270315"
"14","270316","11-14-270316"
"14","270317","11-14-270317"
"14","270318","11-14-270318"
"14","270319","11-14-270319"
"14","270320","11-14-270320"
"14","270321","11-14-270321"
"14","270322","11-14-270322"
"14","270323","11-14-270323"
"14","270457","11-14-270457"
"14","801469","11-14-801469"
"14","801470","11-14-801470"
"14","801471","11-14-801471"
"14","801472","11-14-801472"
"14","801473","11-14-801473"
"14","801474","11-14-801474"
"14","801475","11-14-801475"
"14","801476","11-14-801476"
"14","801477","11-14-801477"
"14","801478","11-14-801478"
"14","801479","11-14-801479"
"14","801480","11-14-801480"
"14","801481","11-14-801481"
"14","801482","11-14-801482"
"14","801483","11-14-801483"
"14","801484","11-14-801484"
"14","801485","11-14-801485"
"14","801486","11-14-801486"
"14","801487","11-14-801487"
"14","801488","11-14-801488"
"14","801489","11-14-801489"
"14","801490","11-14-801490"
"14","801491","11-14-801491"
"14","801492","11-14-801476"
"14","801493","11-14-801493"
"14","801494","11-14-801494"
"14","801495","11-14-801495"
"14","801496","11-14-801496"
"15","801497","11-15-801497"
"15","801498","11-15-801498"
"15","801499","11-15-801499"
"15","801500","11-15-801500"
"15","801501","11-15-801501"
"15","801502","11-15-801502"
"15","801503","11-15-801503"
"15","801504","11-15-801504"
"15","801505","11-15-801505"
"15","801506","11-15-801506"
"15","801507","11-15-801507"
"15","801508","11-15-801508"
"15","801509","11-15-801509"
"15","801510","11-15-801510"
"15","801511","11-15-801511"
"15","801512","11-15-801512"
"15","801513","11-15-801513"
"15","801514","11-15-801514"
"15","801515","11-15-801516"
"15","801516","11-15-801516"
"15","801517","11-15-801517"
"15","801518","11-15-801518"
"15","801519","11-15-801519"
"16","271863","11-16-271863"
"16","271864","11-16-271864"
"16","271865","11-16-271865"
"16","271866","11-16-271866"
"16","272013","11-16-272013"
"16","272014","11-16-272014"
"16","272015","11-16-272015"
"16","272016","11-16-272016"
"16","272023","11-16-272023"
"16","272024","11-16-272024"
"16","272025","11-16-272025"
"16","272026","11-16-272026"
"16","272027","11-16-272027"
"16","272081","11-16-272081"
"16","272126","11-16-272126"
"16","272233","11-16-272233"
"16","272234","11-16-272234"
"16","272235","11-16-272235"
"16","272236","11-16-272236"
"16","272360","11-16-272360"
"16","272465","11-16-272465"
"16","272488","11-16-272488"
"16","272655","11-16-272655"
"16","272656","11-16-272656"
"16","272707","11-16-272707"
"16","272731","11-16-272731"
"16","801520","11-16-801520"
"16","801521","11-16-801521"
"16","801522","11-16-272002"
"16","801523","11-16-801523"
"16","801524","11-16-801524"
"16","801525","11-16-801525"
"16","801526","11-16-801526"
"16","801527","11-16-801527"
"16","801528","11-16-801528"
"16","801529","11-16-801529"
"16","801530","11-16-801530"
"16","801531","11-16-801532"
"16","801532","11-16-801532"
"16","801533","11-16-801533"
"16","801534","11-16-801534"
"16","801535","11-16-801535"
"17","278071","11-17-278071"
"17","278353","11-17-278353"
"17","278354","11-17-278354"
"17","278355","11-17-278355"
"17","278356","11-17-278356"
"17","278357","11-17-278357"
"17","278358","11-17-278358"
"17","278359","11-17-278359"
"17","278360","11-17-278360"
"17","278361","11-17-278361"
"17","278362","11-17-278362"
"17","278901","11-17-801543"
"17","801536","11-17-801536"
"17","801537","11-17-801537"
"17","801538","11-17-801538"
"17","801539","11-17-801539"
"17","801540","11-17-801540"
"17","801541","11-17-801541"
"17","801542","11-17-801542"
"17","801543","11-17-801543"
"17","801544","11-17-801544"
"17","801545","11-17-801545"
"18","279898","11-18-279898"
"18","280388","11-18-280388"
"18","280885","11-18-280885"
"18","281039","11-18-281039"
"18","281338","11-18-281338"
"18","281759","11-18-281759"
"18","282027","11-18-282027"
"18","282248","11-18-282248"
"18","282249","11-18-282249"
"18","282403","11-18-282403"
"18","282404","11-18-282404"
"18","282405","11-18-282405"
"18","282470","11-18-282470"
"18","282471","11-18-282471"
"18","282472","11-18-282472"
"18","282691","11-18-282691"
"18","282692","11-18-282692"
"18","283005","11-18-283005"
"18","283613","11-18-283613"
"18","283614","11-18-283614"
"18","283615","11-18-283615"
"18","283737","11-18-283737"
"18","283840","11-18-283840"
"18","284490","11-18-284490"
"18","284816","11-18-284816"
"18","284817","11-18-284817"
"18","284818","11-18-284818"
"18","285193","11-18-285193"
"18","285194","11-18-285194"
"18","285195","11-18-285195"
"18","285309","11-18-285309"
"18","285495","11-18-285495"
"18","286340","11-18-286340"
"18","286341","11-18-286341"
"18","286342","11-18-801572"
"18","289621","11-18-289621"
"18","289622","11-18-289622"
"18","290058","11-18-290058"
"18","290740","11-18-290740"
"18","290741","11-18-290741"
"18","290742","11-18-801583"
"18","291062","11-18-291062"
"18","291063","11-18-291063"
"18","291064","11-18-291064"
"18","291065","11-18-291065"
"18","291253","11-18-801586"
"18","291355","11-18-291355"
"18","291703","11-18-291703"
"18","291704","11-18-291704"
"18","292012","11-18-292012"
"18","292421","11-18-292421"
"18","293297","11-18-293297"
"18","293676","11-18-293676"
"18","293677","11-18-293677"
"18","293678","11-18-293678"
"18","293679","11-18-293679"
"18","293752","11-18-293752"
"18","293753","11-18-293753"
"18","293754","11-18-801595"
"18","294282","11-18-294282"
"18","294283","11-18-294283"
"18","296732","11-18-296732"
"18","299130","11-18-299130"
"18","299131","11-18-299131"
"18","299378","11-18-299378"
"18","299379","11-18-299379"
"18","299380","11-18-299380"
"18","299381","11-18-299381"
"18","299382","11-18-299382"
"18","299383","11-18-299383"
"18","299384","11-18-299384"
"18","299385","11-18-299385"
"18","299386","11-18-299386"
"18","299387","11-18-801614"
"18","299388","11-18-299388"
"18","299389","11-18-299389"
"18","299390","11-18-801614"
"18","299391","11-18-801614"
"18","299492","11-18-299492"
"18","300147","11-18-300147"
"18","300148","11-18-300148"
"18","300230","11-18-300230"
"18","300231","11-18-300231"
"18","300232","11-18-300232"
"18","300978","11-18-300978"
"18","301325","11-18-301325"
"18","301473","11-18-301473"
"18","301806","11-18-301806"
"18","302042","11-18-302042"
"18","302426","11-18-302426"
"18","302704","11-18-302704"
"18","302705","11-18-302705"
"18","302706","11-18-302706"
"18","302707","11-18-302707"
"18","303357","11-18-303357"
"18","303358","11-18-303358"
"18","303359","11-18-303359"
"18","303360","11-18-303360"
"18","303361","11-18-303361"
"18","303362","11-18-303362"
"18","303363","11-18-303363"
"18","303396","11-18-303396"
"18","303397","11-18-303397"
"18","303419","11-18-303419"
"18","303420","11-18-303420"
"18","303421","11-18-303421"
"18","303422","11-18-303422"
"18","303423","11-18-303423"
"18","303429","11-18-303429"
"18","303578","11-18-303578"
"18","303579","11-18-303579"
"18","303580","11-18-303580"
"18","303624","11-18-303624"
"18","303707","11-18-303707"
"18","303708","11-18-303708"
"18","303709","11-18-303709"
"18","303710","11-18-303710"
"18","303711","11-18-303711"
"18","303895","11-18-303895"
"18","303978","11-18-303978"
"18","303979","11-18-303979"
"18","303980","11-18-303980"
"18","304182","11-18-304182"
"18","304411","11-18-304411"
"18","305104","11-18-305104"
"18","305512","11-18-305512"
"18","801546","11-18-801546"
"18","801547","11-18-801547"
"18","801548","11-18-801548"
"18","801549","11-18-801549"
"18","801550","11-18-801550"
"18","801551","11-18-801551"
"18","801552","11-18-801552"
"18","801553","11-18-801553"
"18","801554","11-18-801554"
"18","801555","11-18-801555"
"18","801556","11-18-801556"
"18","801557","11-18-801557"
"18","801558","11-18-801558"
"18","801559","11-18-801559"
"18","801560","11-18-801560"
"18","801561","11-18-801561"
"18","801562","11-18-801562"
"18","801563","11-18-801563"
"18","801564","11-18-801564"
"18","801565","11-18-801565"
"18","801566","11-18-801566"
"18","801567","11-18-801567"
"18","801568","11-18-801568"
"18","801569","11-18-801569"
"18","801570","11-18-801570"
"18","801571","11-18-801571"
"18","801572","11-18-801572"
"18","801573","11-18-801573"
"18","801574","11-18-801574"
"18","801575","11-18-801575"
"18","801576","11-18-801576"
"18","801577","11-18-801577"
"18","801578","11-18-801578"
"18","801579","11-18-801579"
"18","801580","11-18-801580"
"18","801581","11-18-801581"
"18","801582","11-18-801582"
"18","801583","11-18-801583"
"18","801584","11-18-801584"
"18","801585","11-18-801585"
"18","801586","11-18-801586"
"18","801587","11-18-801587"
"18","801588","11-18-801588"
"18","801589","11-18-801589"
"18","801590","11-18-801590"
"18","801591","11-18-801591"
"18","801592","11-18-801592"
"18","801593","11-18-801593"
"18","801594","11-18-801594"
"18","801595","11-18-801595"
"18","801596","11-18-801596"
"18","801597","11-18-801597"
"18","801598","11-18-801598"
"18","801599","11-18-801599"
"18","801600","11-18-801600"
"18","801601","11-18-801601"
"18","801602","11-18-801602"
"18","801603","11-18-801603"
"18","801604","11-18-801604"
"18","801605","11-18-801605"
"18","801606","11-18-801606"
"18","801607","11-18-801607"
"18","801608","11-18-801608"
"18","801609","11-18-801609"
"18","801610","11-18-801610"
"18","801611","11-18-801611"
"18","801612","11-18-801612"
"18","801613","11-18-801613"
"18","801614","11-18-801614"
"18","801615","11-18-801615"
"18","801616","11-18-801616"
"18","801617","11-18-801617"
"18","801618","11-18-801618"
"18","801619","11-18-801619"
"18","801620","11-18-801620"
"18","801621","11-18-801621"
"18","801622","11-18-801622"
"18","801623","11-18-801623"
"18","801624","11-18-801624"
"18","801625","11-18-801624"
"18","801626","11-18-801626"
"18","801627","11-18-801627"
"18","801628","11-18-801628"
"18","801629","11-18-801629"
"18","801630","11-18-801630"
"18","801631","11-18-801631"
"18","801632","11-18-801632"
"18","801633","11-18-801633"
"19","306188","11-19-306188"
"19","306189","11-19-306189"
"19","306190","11-19-306190"
"19","306191","11-19-306191"
"19","306271","11-19-306271"
"19","306392","11-19-306392"
"19","306393","11-19-306393"
"19","306394","11-19-306394"
"19","306395","11-19-306395"
"19","306489","11-19-306489"
"19","306562","11-19-306562"
"19","306563","11-19-306563"
"19","306564","11-19-306564"
"19","306565","11-19-306565"
"19","306566","11-19-306566"
"19","306567","11-19-306567"
"19","306661","11-19-306661"
"19","306662","11-19-306662"
"19","306663","11-19-306663"
"19","306664","11-19-306664"
"19","306665","11-19-306665"
"19","306666","11-19-306666"
"19","306854","11-19-306854"
"19","306855","11-19-306855"
"19","306882","11-19-306882"
"19","306883","11-19-306883"
"19","306884","11-19-306884"
"19","306988","11-19-306988"
"19","306989","11-19-306989"
"19","306990","11-19-306990"
"19","307019","11-19-307019"
"19","307020","11-19-307020"
"19","307021","11-19-307021"
"19","307104","11-19-307104"
"19","307105","11-19-307105"
"19","307147","11-19-307147"
"19","307148","11-19-307148"
"19","307149","11-19-307149"
"19","307150","11-19-307150"
"19","307204","11-19-307204"
"19","307205","11-19-307205"
"19","307206","11-19-307206"
"19","307254","11-19-307254"
"19","307255","11-19-307255"
"19","307256","11-19-307256"
"19","307257","11-19-307257"
"19","307258","11-19-307258"
"19","307337","11-19-307337"
"19","307338","11-19-307338"
"19","307399","11-19-307399"
"19","307400","11-19-307400"
"19","307401","11-19-307401"
"19","307402","11-19-307402"
"19","307505","11-19-307505"
"19","307506","11-19-307506"
"19","307507","11-19-307507"
"19","307593","11-19-307593"
"19","307594","11-19-307594"
"19","307623","11-19-307623"
"19","307872","11-19-307872"
"19","308211","11-19-308211"
"19","308212","11-19-308212"
"19","308213","11-19-308213"
"19","308325","11-19-308325"
"19","308326","11-19-308326"
"19","308327","11-19-308327"
"19","308328","11-19-308328"
"19","308329","11-19-308329"
"19","308402","11-19-308402"
"19","308456","11-19-308456"
"19","308587","11-19-308587"
"19","308948","11-19-308948"
"19","309202","11-19-309202"
"19","309798","11-19-309798"
"19","309799","11-19-309799"
"19","310328","11-19-310328"
"19","310762","11-19-310762"
"19","311370","11-19-311370"
"19","311371","11-19-311371"
"19","311372","11-19-801654"
"19","311965","11-19-311965"
"19","312245","11-19-312245"
"19","312781","11-19-312781"
"19","312782","11-19-312782"
"19","313212","11-19-313212"
"19","313213","11-19-313213"
"19","313214","11-19-313214"
"19","313215","11-19-313215"
"19","313331","11-19-313331"
"19","313332","11-19-313332"
"19","313333","11-19-313333"
"19","313466","11-19-313466"
"19","313467","11-19-313467"
"19","313468","11-19-313468"
"19","313613","11-19-313613"
"19","313614","11-19-313614"
"19","313615","11-19-313615"
"19","313616","11-19-313616"
"19","313617","11-19-313617"
"19","313618","11-19-313618"
"19","313619","11-19-313619"
"19","313620","11-19-313620"
"19","313621","11-19-313621"
"19","313622","11-19-313622"
"19","313623","11-19-313623"
"19","313689","11-19-313689"
"19","313762","11-19-313762"
"19","313763","11-19-313763"
"19","313830","11-19-313830"
"19","313831","11-19-313831"
"19","313832","11-19-313832"
"19","313833","11-19-313833"
"19","313834","11-19-313834"
"19","313835","11-19-313835"
"19","313836","11-19-313836"
"19","313837","11-19-313837"
"19","313871","11-19-313871"
"19","313872","11-19-313872"
"19","313873","11-19-313873"
"19","313874","11-19-313874"
"19","313875","11-19-313875"
"19","313876","11-19-313876"
"19","313877","11-19-313877"
"19","313878","11-19-313878"
"19","313879","11-19-313879"
"19","313880","11-19-313880"
"19","313881","11-19-313881"
"19","313940","11-19-313940"
"19","313941","11-19-313941"
"19","313942","11-19-313942"
"19","313943","11-19-313943"
"19","313979","11-19-313979"
"19","313980","11-19-313980"
"19","313981","11-19-313981"
"19","313982","11-19-313982"
"19","313983","11-19-313983"
"19","313984","11-19-313984"
"19","313985","11-19-313985"
"19","313986","11-19-313986"
"19","313987","11-19-313987"
"19","313988","11-19-313988"
"19","313989","11-19-313989"
"19","313990","11-19-313990"
"19","313991","11-19-313991"
"19","314052","11-19-314052"
"19","314053","11-19-314053"
"19","314054","11-19-314054"
"19","314055","11-19-314055"
"19","314056","11-19-314056"
"19","314057","11-19-314057"
"19","314135","11-19-314135"
"19","314136","11-19-314136"
"19","314137","11-19-314137"
"19","314138","11-19-314138"
"19","314139","11-19-314139"
"19","314140","11-19-314140"
"19","314141","11-19-314141"
"19","314142","11-19-314142"
"19","314143","11-19-314143"
"19","314144","11-19-314144"
"19","314805","11-19-314805"
"19","314806","11-19-314806"
"19","315443","11-19-315443"
"19","315444","11-19-315444"
"19","315445","11-19-315445"
"19","315446","11-19-315446"
"19","315447","11-19-315447"
"19","315448","11-19-315448"
"19","315449","11-19-315449"
"19","315450","11-19-315450"
"19","315451","11-19-315451"
"19","315619","11-19-315619"
"19","315742","11-19-315742"
"19","316075","11-19-316075"
"19","316076","11-19-316076"
"19","316077","11-19-316077"
"19","316149","11-19-316149"
"19","316504","11-19-316504"
"19","316618","11-19-316618"
"19","317006","11-19-317006"
"19","317119","11-19-317119"
"19","317120","11-19-317120"
"19","317446","11-19-317446"
"19","317626","11-19-317626"
"19","317763","11-19-317763"
"19","317933","11-19-317933"
"19","318067","11-19-318067"
"19","318539","11-19-318539"
"19","318540","11-19-318540"
"19","318587","11-19-318587"
"19","318588","11-19-318588"
"19","318589","11-19-318589"
"19","318590","11-19-318590"
"19","318591","11-19-318591"
"19","318636","11-19-318636"
"19","318637","11-19-318637"
"19","318638","11-19-318638"
"19","318639","11-19-318639"
"19","318640","11-19-318640"
"19","318641","11-19-318641"
"19","318642","11-19-318642"
"19","318655","11-19-318655"
"19","318656","11-19-318656"
"19","318657","11-19-318657"
"19","318658","11-19-318658"
"19","318659","11-19-318659"
"19","318660","11-19-318660"
"19","318661","11-19-318661"
"19","318662","11-19-318662"
"19","318663","11-19-318663"
"19","318664","11-19-801673"
"19","318665","11-19-801673"
"19","318666","11-19-318666"
"19","318667","11-19-318667"
"19","318681","11-19-318681"
"19","318682","11-19-318682"
"19","318683","11-19-318683"
"19","318684","11-19-318684"
"19","318685","11-19-318685"
"19","318686","11-19-318686"
"19","318687","11-19-318687"
"19","318688","11-19-318688"
"19","318689","11-19-318689"
"19","318690","11-19-318690"
"19","318691","11-19-318691"
"19","318692","11-19-318692"
"19","318693","11-19-318693"
"19","318694","11-19-318694"
"19","318710","11-19-318710"
"19","318711","11-19-318711"
"19","318712","11-19-318712"
"19","318713","11-19-318713"
"19","318714","11-19-318714"
"19","318715","11-19-318715"
"19","318716","11-19-318716"
"19","318717","11-19-318717"
"19","318718","11-19-318689"
"19","318719","11-19-318719"
"19","318720","11-19-318720"
"19","318772","11-19-318772"
"19","318773","11-19-318773"
"19","318774","11-19-318774"
"19","318775","11-19-318775"
"19","318776","11-19-318776"
"19","318777","11-19-318777"
"19","318860","11-19-318860"
"19","318861","11-19-318861"
"19","318862","11-19-318862"
"19","318863","11-19-318863"
"19","318864","11-19-318864"
"19","318865","11-19-318865"
"19","318866","11-19-318866"
"19","319354","11-19-319354"
"19","319518","11-19-319518"
"19","319519","11-19-319519"
"19","319520","11-19-319520"
"19","319521","11-19-319521"
"19","319522","11-19-319522"
"19","319949","11-19-319949"
"19","319950","11-19-319950"
"19","319951","11-19-319951"
"19","320101","11-19-320101"
"19","320102","11-19-320102"
"19","320103","11-19-320103"
"19","320104","11-19-320104"
"19","320193","11-19-320193"
"19","320306","11-19-320306"
"19","320495","11-19-320495"
"19","320496","11-19-320496"
"19","320497","11-19-320497"
"19","320610","11-19-320610"
"19","320846","11-19-320846"
"19","321124","11-19-321124"
"19","321125","11-19-321125"
"19","321418","11-19-321418"
"19","321419","11-19-321419"
"19","321527","11-19-321527"
"19","321528","11-19-321528"
"19","321612","11-19-321612"
"19","321657","11-19-321657"
"19","321679","11-19-321679"
"19","321680","11-19-321680"
"19","321681","11-19-321681"
"19","321682","11-19-321682"
"19","321683","11-19-321683"
"19","321684","11-19-321684"
"19","321685","11-19-321685"
"19","321776","11-19-321776"
"19","321777","11-19-321777"
"19","321778","11-19-321778"
"19","321911","11-19-321911"
"19","321912","11-19-321912"
"19","321913","11-19-321913"
"19","321979","11-19-321979"
"19","321980","11-19-321980"
"19","321981","11-19-321981"
"19","321982","11-19-321982"
"19","321983","11-19-321983"
"19","322044","11-19-322044"
"19","322045","11-19-322045"
"19","322046","11-19-322046"
"19","322047","11-19-322047"
"19","322048","11-19-322048"
"19","322049","11-19-322049"
"19","322050","11-19-322050"
"19","322051","11-19-322051"
"19","322052","11-19-322052"
"19","322163","11-19-322163"
"19","322164","11-19-801686"
"19","322165","11-19-801686"
"19","322166","11-19-322166"
"19","322167","11-19-322167"
"19","322168","11-19-322168"
"19","322317","11-19-322317"
"19","322318","11-19-322318"
"19","322319","11-19-322319"
"19","322320","11-19-322320"
"19","322321","11-19-322321"
"19","322322","11-19-322322"
"19","322323","11-19-322323"
"19","322324","11-19-322324"
"19","322325","11-19-322325"
"19","322326","11-19-322326"
"19","322410","11-19-322410"
"19","322411","11-19-322411"
"19","322412","11-19-322412"
"19","322413","11-19-322413"
"19","322772","11-19-322772"
"19","322773","11-19-322773"
"19","322774","11-19-322774"
"19","322775","11-19-322775"
"19","322776","11-19-322776"
"19","322777","11-19-322777"
"19","322778","11-19-322778"
"19","322844","11-19-322844"
"19","322900","11-19-322900"
"19","322901","11-19-322901"
"19","322902","11-19-322902"
"19","322903","11-19-322903"
"19","322904","11-19-322904"
"19","322905","11-19-322905"
"19","322982","11-19-322982"
"19","322983","11-19-322983"
"19","322984","11-19-322984"
"19","322985","11-19-322985"
"19","323066","11-19-323066"
"19","323105","11-19-323105"
"19","323106","11-19-323106"
"19","323107","11-19-323107"
"19","323108","11-19-323108"
"19","323109","11-19-801692"
"19","323110","11-19-323110"
"19","323111","11-19-323111"
"19","323112","11-19-323112"
"19","323113","11-19-323113"
"19","323114","11-19-323114"
"19","323115","11-19-323115"
"19","323133","11-19-323133"
"19","323134","11-19-323134"
"19","323135","11-19-323135"
"19","323136","11-19-323136"
"19","323137","11-19-323137"
"19","323138","11-19-323138"
"19","323139","11-19-323139"
"19","323140","11-19-801704"
"19","323141","11-19-323141"
"19","323142","11-19-323142"
"19","323143","11-19-323143"
"19","323144","11-19-323144"
"19","323145","11-19-323145"
"19","323216","11-19-323216"
"19","323217","11-19-323217"
"19","323218","11-19-323218"
"19","323219","11-19-323219"
"19","323220","11-19-323220"
"19","323221","11-19-323221"
"19","323222","11-19-323222"
"19","323223","11-19-323223"
"19","323224","11-19-323224"
"19","323225","11-19-323225"
"19","323226","11-19-323226"
"19","323227","11-19-323227"
"19","323305","11-19-323305"
"19","323413","11-19-323413"
"19","323510","11-19-323510"
"19","323571","11-19-323571"
"19","323572","11-19-323572"
"19","323573","11-19-323573"
"19","323641","11-19-323641"
"19","323642","11-19-323642"
"19","323643","11-19-323643"
"19","323765","11-19-323765"
"19","323766","11-19-323766"
"19","323767","11-19-323767"
"19","323768","11-19-323768"
"19","323769","11-19-323769"
"19","323770","11-19-323770"
"19","323771","11-19-323771"
"19","323772","11-19-323772"
"19","323773","11-19-323773"
"19","323846","11-19-323846"
"19","323847","11-19-323847"
"19","323976","11-19-323976"
"19","324019","11-19-324019"
"19","324020","11-19-324020"
"19","324899","11-19-324899"
"19","324900","11-19-324900"
"19","324901","11-19-324901"
"19","324902","11-19-324902"
"19","325035","11-19-325035"
"19","325036","11-19-325036"
"19","325037","11-19-325037"
"19","325038","11-19-325038"
"19","325091","11-19-325091"
"19","325092","11-19-325092"
"19","325093","11-19-325093"
"19","325094","11-19-325094"
"19","325095","11-19-325095"
"19","325096","11-19-325096"
"19","325097","11-19-325097"
"19","325098","11-19-325098"
"19","325099","11-19-325099"
"19","325100","11-19-325100"
"19","325101","11-19-325101"
"19","325102","11-19-801721"
"19","325103","11-19-325103"
"19","325104","11-19-325104"
"19","325105","11-19-325105"
"19","325454","11-19-325454"
"19","325555","11-19-325555"
"19","325556","11-19-325556"
"19","325557","11-19-325557"
"19","325558","11-19-325558"
"19","325559","11-19-325559"
"19","325560","11-19-325560"
"19","325576","11-19-325576"
"19","325577","11-19-325577"
"19","325578","11-19-801729"
"19","325579","11-19-325579"
"19","325580","11-19-325580"
"19","325581","11-19-325581"
"19","325582","11-19-325582"
"19","325583","11-19-325583"
"19","325584","11-19-325093"
"19","325632","11-19-325632"
"19","325633","11-19-325633"
"19","325634","11-19-325634"
"19","325635","11-19-325635"
"19","325636","11-19-325636"
"19","325637","11-19-325637"
"19","325638","11-19-325638"
"19","325639","11-19-325639"
"19","325640","11-19-325640"
"19","325661","11-19-325661"
"19","325662","11-19-325662"
"19","325663","11-19-325663"
"19","325664","11-19-325664"
"19","325665","11-19-325665"
"19","325666","11-19-325666"
"19","325667","11-19-325667"
"19","325668","11-19-325668"
"19","325669","11-19-325669"
"19","325670","11-19-325670"
"19","325671","11-19-325671"
"19","325672","11-19-325672"
"19","325673","11-19-325673"
"19","325674","11-19-325674"
"19","325675","11-19-325675"
"19","325804","11-19-325804"
"19","326636","11-19-326636"
"19","327361","11-19-327361"
"19","327362","11-19-327362"
"19","327363","11-19-327363"
"19","328010","11-19-328010"
"19","328949","11-19-328949"
"19","329103","11-19-329103"
"19","329104","11-19-329104"
"19","329617","11-19-329617"
"19","329896","11-19-329896"
"19","330011","11-19-330011"
"19","330012","11-19-330012"
"19","330145","11-19-330145"
"19","330146","11-19-330146"
"19","330147","11-19-330147"
"19","330148","11-19-330148"
"19","330149","11-19-330149"
"19","330256","11-19-330256"
"19","330359","11-19-330359"
"19","330483","11-19-330483"
"19","330484","11-19-330484"
"19","330485","11-19-330485"
"19","330589","11-19-330589"
"19","330799","11-19-330799"
"19","330800","11-19-330800"
"19","330801","11-19-330801"
"19","331032","11-19-331032"
"19","331380","11-19-331380"
