ec13_state_id,ec13_district_id,ec13_town_id,shrid
"03","01","7005","11-03-800147"
"03","01","7006","11-03-800148"
"03","01","7007","11-03-800149"
"03","01","7008","11-03-800150"
"03","01","7009","11-03-800151"
"03","01","7010","11-03-800152"
"03","01","8001","11-03-027401"
"03","01","8002","11-03-027772"
"03","01","8003","11-03-027773"
"03","01","8004","11-03-027774"
"03","01","8005","11-03-027775"
"03","01","8006","11-03-027776"
"03","01","8007","11-03-027777"
"03","01","8008","11-03-027778"
"03","01","8009","11-03-027779"
"03","01","8010","11-03-027780"
"03","01","8011","11-03-027781"
"03","01","8012","11-03-027782"
"03","01","8013","11-03-028501"
"03","01","8014","11-03-028502"
"03","01","8015","11-03-028503"
"03","01","8016","11-03-028504"
"03","01","8017","11-03-028993"
"03","02","7011","11-03-800153"
"03","02","7012","11-03-800154"
"03","02","7013","11-03-800155"
"03","02","7014","11-03-800156"
"03","02","7015","11-03-800157"
"03","02","7016","11-03-800158"
"03","02","8018","11-03-029355"
"03","02","8019","11-03-029683"
"03","02","8020","11-03-029684"
"03","03","7017","11-03-800159"
"03","03","7018","11-03-800160"
"03","03","7019","11-03-800161"
"03","03","7020","11-03-800162"
"03","03","7021","11-03-800163"
"03","03","7022","11-03-800164"
"03","03","7023","11-03-800165"
"03","03","7024","11-03-800166"
"03","03","7025","11-03-800167"
"03","03","7026","11-03-800168"
"03","03","7027","11-03-800169"
"03","03","7028","11-03-800170"
"03","03","8021","11-03-030247"
"03","03","8022","11-03-030248"
"03","03","8023","11-03-030387"
"03","03","8024","11-03-030388"
"03","03","8025","11-03-030389"
"03","03","8026","11-03-030390"
"03","03","8027","11-03-030391"
"03","03","8028","11-03-030635"
"03","03","8029","11-03-030636"
"03","04","7029","11-03-800171"
"03","04","7030","11-03-800172"
"03","04","7031","11-03-800173"
"03","04","7032","11-03-800174"
"03","04","7033","11-03-800175"
"03","04","7034","11-03-800176"
"03","04","7035","11-03-800177"
"03","04","7036","11-03-800178"
"03","04","7037","11-03-800179"
"03","04","8030","11-03-031343"
"03","04","8031","11-03-031344"
"03","04","8032","11-03-031345"
"03","04","8033","11-03-031760"
"03","05","7038","11-03-800180"
"03","05","7039","11-03-800181"
"03","05","7040","11-03-800182"
"03","05","7041","11-03-800183"
"03","05","8034","11-03-032342"
"03","05","8035","11-03-032343"
"03","05","8036","11-03-032344"
"03","05","8037","11-03-032529"
"03","06","7042","11-03-800184"
"03","06","7043","11-03-800185"
"03","06","7044","11-03-800186"
"03","06","7045","11-03-800187"
"03","06","7046","11-03-800188"
"03","07","7047","11-03-800189"
"03","07","7048","11-03-800190"
"03","07","7049","11-03-800191"
"03","07","7050","11-03-800192"
"03","07","7051","11-03-800193"
"03","07","7052","11-03-800194"
"03","07","7053","11-03-800195"
"03","07","7054","11-03-800196"
"03","07","7055","11-03-800197"
"03","07","7056","11-03-800198"
"03","07","7057","11-03-800199"
"03","07","8038","11-03-033546"
"03","07","8039","11-03-033674"
"03","07","8040","11-03-033675"
"03","07","8041","11-03-033676"
"03","07","8042","11-03-033677"
"03","07","8043","11-03-033678"
"03","07","8044","11-03-033679"
"03","07","8045","11-03-033754"
"03","07","8046","11-03-033755"
"03","08","7058","11-03-800200"
"03","08","7059","11-03-800201"
"03","08","7060","11-03-800202"
"03","08","7061","11-03-800203"
"03","08","8047","11-03-034220"
"03","09","7062","11-03-800204"
"03","09","7063","11-03-800205"
"03","09","7064","11-03-800206"
"03","09","7065","11-03-800207"
"03","09","7066","11-03-800208"
"03","09","7067","11-03-800209"
"03","09","7068","11-03-800210"
"03","09","7069","11-03-800211"
"03","09","7070","11-03-800212"
"03","09","7071","11-03-800213"
"03","09","7072","11-03-800214"
"03","09","8048","11-03-034787"
"03","09","8049","11-03-035150"
"03","10","7073","11-03-800215"
"03","10","7074","11-03-800216"
"03","10","7075","11-03-800217"
"03","10","7076","11-03-800218"
"03","11","7077","11-03-800219"
"03","11","7078","11-03-800220"
"03","11","7079","11-03-800221"
"03","12","7080","11-03-800222"
"03","12","7081","11-03-800223"
"03","12","7082","11-03-800224"
"03","12","7083","11-03-800225"
"03","12","7084","11-03-800226"
"03","12","7085","11-03-800227"
"03","12","7086","11-03-800228"
"03","12","7087","11-03-800229"
"03","12","7088","11-03-800230"
"03","12","7089","11-03-800231"
"03","12","8050","11-03-035831"
"03","13","7090","11-03-800232"
"03","13","7091","11-03-800233"
"03","13","7092","11-03-800234"
"03","13","7093","11-03-800235"
"03","13","7094","11-03-800236"
"03","14","7095","11-03-800237"
"03","14","7096","11-03-800238"
"03","14","7097","11-03-800239"
"03","14","7098","11-03-800240"
"03","14","7099","11-03-800241"
"03","14","7100","11-03-800242"
"03","14","7101","11-03-800243"
"03","14","7102","11-03-800244"
"03","14","7103","11-03-800245"
"03","14","8052","11-03-036472"
"03","14","8053","11-03-036830"
"03","14","8054","11-03-037081"
"03","15","7104","11-03-800246"
"03","15","7105","11-03-800247"
"03","15","7106","11-03-800248"
"03","15","7107","11-03-800249"
"03","15","7108","11-03-800250"
"03","15","7109","11-03-800251"
"03","15","7110","11-03-800252"
"03","15","7111","11-03-800253"
"03","15","8055","11-03-037425"
"03","15","8056","11-03-037671"
"03","15","8057","11-03-037672"
"03","15","8058","11-03-037673"
"03","15","8059","11-03-037848"
"03","15","8060","11-03-037849"
"03","15","8061","11-03-037850"
"03","16","7112","11-03-800254"
"03","16","7113","11-03-800255"
"03","16","7114","11-03-800256"
"03","16","8062","11-03-038244"
"03","17","7115","11-03-800257"
